,Title,Year,Authors,Journal,Journal Acronym
124,"Generative AI-enabled Vehicular Networks: Fundamentals, Framework, and Case Study.",2023,"Ruichen Zhang, Ke Xiong, Hongyang Du, Dusit Niyato, Jiawen Kang, Xuemin Shen, H. Vincent Poor",11098 ,corr
125,MetaShard: A Novel Sharding Blockchain Platform for Metaverse Applications.,2023,"Cong T. Nguyen, Dinh Thai Hoang, Diep N. Nguyen, Yong Xiao, Dusit Niyato, Eryk Dutkiewicz",00367 ,corr
126,A Unified Framework for Integrating Semantic Communication and AI-Generated Content in Metaverse.,2023,"Yijing Lin, Zhipeng Gao, Hongyang Du, Dusit Niyato, Jiawen Kang, Abbas Jamalipour, Xuemin Sherman Shen",11911 ,corr
127,Joint Foundation Model Caching and Inference of Generative AI Services for Edge Intelligence.,2023,"Minrui Xu, Dusit Niyato, Hongliang Zhang, Jiawen Kang, Zehui Xiong, Shiwen Mao, Zhu Han",12130 ,corr
128,ESIA: An Efficient and Stable Identity Authentication for Internet of Vehicles.,2023,"Haoxiang Luo, Jin Zhang, Xinling Li, Zonghang Li, Hongfang Yu, Gang Sun, Dusit Niyato",17377 ,corr
129,Spear or Shield: Leveraging Generative AI to Tackle Security Threats of Intelligent Network Services.,2023,"Hongyang Du, Dusit Niyato, Jiawen Kang, Zehui Xiong, Kwok-Yan Lam, Yuguang Fang, Yonghui Li",02384 ,corr
130,Effective Intrusion Detection in Highly Imbalanced IoT Networks with Lightweight S2CGAN-IDS.,2023,"Caihong Wang, Du Xu, Zonghang Li, Dusit Niyato",03707 ,corr
131,GoMORE: Global Model Reuse for Resource-Constrained Wireless Federated Learning.,2023,"Jiacheng Yao, Zhaohui Yang, Wei Xu, Mingzhe Chen, Dusit Niyato",05380 ,corr
132,Towards Quantum Federated Learning.,2023,"Chao Ren, Han Yu, Rudai Yan, Minrui Xu, Yuan Shen, Huihui Zhu, Dusit Niyato, Zhao Yang Dong, Leong Chuan Kwek",09912 ,corr
133,YOLO-based Semantic Communication with Generative AI-aided Resource Allocation for Digital Twins Construction.,2023,"Baoxia Du, Hongyang Du, Haifeng Liu, Dusit Niyato, Peng Xin, Jun Yu, Mingyang Qi, You Tang",14138 ,corr
134,Cost-Effective Task Offloading Scheduling for Hybrid Mobile Edge-Quantum Computing.,2023,"Ziqiang Ye, Yulan Gao, Yue Xiao, Minrui Xu, Han Yu, Dusit Niyato",14588 ,corr
135,Multi-Agent Deep Reinforcement Learning for Dynamic Avatar Migration in AIoT-enabled Vehicular Metaverses with Trajectory Prediction.,2023,"Junlong Chen, Jiawen Kang, Minrui Xu, Zehui Xiong, Dusit Niyato, Chuan Chen, Abbas Jamalipour, Shengli Xie",14683 ,corr
136,"Cell-Free XL-MIMO Meets Multi-Agent Reinforcement Learning: Architectures, Challenges, and Future Directions.",2023,"Zhilong Liu, Jiayi Zhang, Ziheng Liu, Hongyang Du, Zhe Wang, Dusit Niyato, Mohsen Guizani, Bo Ai",02827 ,corr
137,Federated Learning-Empowered AI-Generated Content in Wireless Networks.,2023,"Xumin Huang, Peichun Li, Hongyang Du, Jiawen Kang, Dusit Niyato, Dong In Kim, Yuan Wu",07146 ,corr
138,"A Tutorial on Extremely Large-Scale MIMO for 6G: Fundamentals, Signal Processing, and Applications.",2023,"Zhe Wang, Jiayi Zhang, Hongyang Du, Dusit Niyato, Shuguang Cui, Bo Ai, Mérouane Debbah, Khaled B. Letaief, H. Vincent Poor",07340 ,corr
139,A Revolution of Personalized Healthcare: Enabling Human Digital Twin with Mobile AIGC.,2023,"Jiayuan Chen, Changyan Yi, Hongyang Du, Dusit Niyato, Jiawen Kang, Jun Cai, Xuemin Shen",12115 ,corr
140,Imperfect CSI: A Key Factor of Uncertainty to Over-the-Air Federated Learning.,2023,"Jiacheng Yao, Zhao-Hui Yang, Wei Xu, Dusit Niyato, Xiaohu You",12793 ,corr
141,Elastic Entangled Pair and Qubit Resource Management in Quantum Cloud Computing.,2023,"Rakpong Kaewpuang, Minrui Xu, Dinh Thai Hoang, Dusit Niyato, Han Yu, Ruidong Li, Zehui Xiong, Jiawen Kang",13185 ,corr
142,Blockchain-empowered Federated Learning for Healthcare Metaverses: User-centric Incentive Mechanism with Optimal Data Freshness.,2023,"Jiawen Kang, Jinbo Wen, Dongdong Ye, Bingkun Lai, Tianhao Wu, Zehui Xiong, Jiangtian Nie, Dusit Niyato, Yang Zhang, Shengli Xie",15975 ,corr
143,Semantic Communications for Artificial Intelligence Generated Content (AIGC) Toward Effective Content Creation.,2023,"Guangyuan Liu, Hongyang Du, Dusit Niyato, Jiawen Kang, Zehui Xiong, Dong In Kim, Xuemin Shen",04942 ,corr
144,Beyond Deep Reinforcement Learning: A Tutorial on Generative Diffusion Models in Network Optimization.,2023,"Hongyang Du, Ruichen Zhang, Yinqiu Liu, Jiacheng Wang, Yijing Lin, Zonghang Li, Dusit Niyato, Jiawen Kang, Zehui Xiong, Shuguang Cui, Bo Ai, Haibo Zhou, Dong In Kim",05384 ,corr
145,Beyond Reality: The Pivotal Role of Generative AI in the Metaverse.,2023,"Vinay Chamola, Gaurang Bansal, Tridib Kumar Das, Vikas Hassija, Naga Siva Sai Reddy, Jiacheng Wang, Sherali Zeadally, Amir Hussain, F. Richard Yu, Mohsen Guizani, Dusit Niyato",06272 ,corr
146,Integrated Sensing-Communication-Computation for Over-the-Air Edge AI Inference.,2023,"Zeming Zhuang, Dingzhu Wen, Yuanming Shi, Guangxu Zhu, Sheng Wu, Dusit Niyato",06503 ,corr
147,Vision-based Semantic Communications for Metaverse Services: A Contest Theoretic Approach.,2023,"Guangyuan Liu, Hongyang Du, Dusit Niyato, Jiawen Kang, Zehui Xiong, Boon-Hee Soong",07618 ,corr
148,"Flexible-Position MIMO for Wireless Communications: Fundamentals, Challenges, and Future Directions.",2023,"Jiakang Zheng, Jiayi Zhang, Hongyang Du, Dusit Niyato, Sumei Sun, Bo Ai, Khaled B. Letaief",14578 ,corr
