,Title,Year,Authors,Journal,Journal Acronym
117,Defending against Backdoor Attacks in Natural Language Generation.,2021,"Chun Fan, Xiaoya Li, Yuxian Meng, Xiaofei Sun, Xiang Ao, Fei Wu, Jiwei Li, Tianwei Zhang",01810 ,corr
118,PEEL: A Provable Removal Attack on Deep Hiding.,2021,"Tao Xiang, Hangcheng Liu, Shangwei Guo, Tianwei Zhang",02779 ,corr
119,A Stealthy and Robust Fingerprinting Scheme for Generative Models.,2021,"Guanlin Li, Shangwei Guo, Run Wang, Guowen Xu, Tianwei Zhang",11760 ,corr
120,kFolden: k-Fold Ensemble for Out-Of-Distribution Detection.,2021,"Xiaoya Li, Jiwei Li, Xiaofei Sun, Chun Fan, Tianwei Zhang, Fei Wu, Yuxian Meng, Jun Zhang",12731 ,corr
121,Characterization and Prediction of Deep Learning Workloads in Large-Scale GPU Datacenters.,2021,"Qinghao Hu, Peng Sun, Shengen Yan, Yonggang Wen, Tianwei Zhang",01313 ,corr
122,BadPre: Task-agnostic Backdoor Attacks to Pre-trained NLP Foundation Models.,2021,"Kangjie Chen, Yuxian Meng, Xiaofei Sun, Shangwei Guo, Tianwei Zhang, Jiwei Li, Chun Fan",02467 ,corr
123,Fingerprinting Multi-exit Deep Neural Network Models via Inference Time.,2021,"Tian Dong, Han Qiu, Tianwei Zhang, Jiwei Li, Hewu Li, Jialiang Lu",03175 ,corr
124,GNN-LM: Language Modeling based on Global Contexts via GNN.,2021,"Yuxian Meng, Shi Zong, Xiaoya Li, Xiaofei Sun, Tianwei Zhang, Fei Wu, Jiwei Li",08743 ,corr
125,Interpreting Deep Learning Models in Natural Language Processing: A Review.,2021,"Xiaofei Sun, Diyi Yang, Xiaoya Li, Tianwei Zhang, Yuxian Meng, Han Qiu, Guoyin Wang, Eduard H. Hovy, Jiwei Li",10470 ,corr
126,Triggerless Backdoor Attack for NLP Tasks with Clean Labels.,2021,"Leilei Gan, Jiwei Li, Tianwei Zhang, Xiaoya Li, Yuxian Meng, Fei Wu, Shangwei Guo, Chun Fan",07970 ,corr
127,A General Framework for Defending Against Backdoor Attacks via Influence Graph.,2021,"Xiaofei Sun, Jiwei Li, Xiaoya Li, Ziyao Wang, Tianwei Zhang, Han Qiu, Fei Wu, Chun Fan",14309 ,corr
128,Protecting Your NLG Models with Semantic and Robust Watermarks.,2021,"Tao Xiang, Chunlong Xie, Shangwei Guo, Jiwei Li, Tianwei Zhang",05428 ,corr
