,Title,Year,Authors,Journal,Journal Acronym
13,TAPS3D: Text-Guided 3D Textured Shape Generation from Pseudo Supervision.,2023,"Jiacheng Wei, Hao Wang, Jiashi Feng, Guosheng Lin, Kim-Hui Yap", CVPR 2023: 16805-16815,cvpr
14,Weakly Supervised Class-agnostic Motion Prediction for Autonomous Driving.,2023,"Ruibo Li, Hanyu Shi, Ziang Fu, Zhe Wang, Guosheng Lin", CVPR 2023: 17599-17608,cvpr
15,Iterative Refinement for Multi-Source Visual Domain Adaptation (Extended abstract).,2023,"Hanrui Wu, Yuguang Yan, Guosheng Lin, Min Yang, Michael K. Ng, Qingyao Wu", ICDE 2023: 3829-3830,icde
16,Effective End-to-End Vision Language Pretraining with Semantic Visual Loss.,2023,"Xiaofeng Yang, Fayao Liu, Guosheng Lin",07236 ,corr
17,Neural Vector Fields: Implicit Representation by Explicit Learning.,2023,"Xianghui Yang, Guosheng Lin, Zhenghao Chen, Luping Zhou",04341 ,corr
18,Reliability-Adaptive Consistency Regularization for Weakly-Supervised Point Cloud Segmentation.,2023,"Zhonghua Wu, Yicheng Wu, Guosheng Lin, Jianfei Cai",05164 ,corr
19,3D Cinemagraphy from a Single Image.,2023,"Xingyi Li, Zhiguo Cao, Huiqiang Sun, Jianming Zhang, Ke Xian, Guosheng Lin",05724 ,corr
20,TAPS3D: Text-Guided 3D Textured Shape Generation from Pseudo Supervision.,2023,"Jiacheng Wei, Hao Wang, Jiashi Feng, Guosheng Lin, Kim-Hui Yap",13273 ,corr
21,Harmonizing Base and Novel Classes: A Class-Contrastive Approach for Generalized Few-Shot Segmentation.,2023,"Weide Liu, Zhonghua Wu, Yang Zhao, Yuming Fang, Chuan-Sheng Foo, Jun Cheng, Guosheng Lin",13724 ,corr
22,StarNet: Style-Aware 3D Point Cloud Generation.,2023,"Yunfan Zhang, Hao Wang, Guosheng Lin, Vun Chan Hua Nicholas, Zhiqi Shen, Chunyan Miao",15805 ,corr
